trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
R5_D1_028,16:40:37,16:40:37,CBE026,6,3300.3
R5_D0_030,17:00:00,17:00:00,CBE026,1,0.0
R5_D0_030,17:01:29,17:01:59,CBE027,2,569.3
R5_D0_030,17:03:25,17:03:55,CBE028,3,1118.8
R5_D0_030,17:05:33,17:06:03,CBE029,4,1742.1
R5_D0_030,17:08:05,17:08:35,CBE030,5,2521.2
R5_D0_030,17:10:37,17:10:37,CBE031,6,3300.3
R5_D1_029,17:00:00,17:00:00,CBE031,1,0.0
R5_D1_029,17:02:02,17:02:32,CBE030,2,779.1
R5_D1_029,17:04:34,17:05:04,CBE029,3,1558.2
R5_D1_029,17:06:42,17:07:12,CBE028,4,2181.5
R5_D1_029,17:08:38,17:09:08,CBE027,5,2730.9
R5_D1_029,17:10:37,17:10:37,CBE026,6,3300.3
R5_D0_031,17:15:00,17:15:00,CBE026,1,0.0
R5_D0_031,17:16:29,17:16:59,CBE027,2,569.3
R5_D0_031,17:18:25,17:18:55,CBE028,3,1118.8
R5_D0_031,17:20:33,17:21:03,CBE029,4,1742.1
R5_D0_031,17:23:05,17:23:35,CBE030,5,2521.2
R5_D0_031,17:25:37,17:25:37,CBE031,6,3300.3
R5_D1_030,17:15:00,17:15:00,CBE031,1,0.0
R5_D1_030,17:17:02,17:17:32,CBE030,2,779.1
R5_D1_030,17:19:34,17:20:04,CBE029,3,1558.2
R5_D1_030,17:21:42,17:22:12,CBE028,4,2181.5
R5_D1_030,17:23:38,17:24:08,CBE027,5,2730.9
R5_D1_030,17:25:37,17:25:37,CBE026,6,3300.3
R5_D0_032,17:30:00,17:30:00,CBE026,1,0.0
R5_D0_032,17:31:29,17:31:59,CBE027,2,569.3
R5_D0_032,17:33:25,17:33:55,CBE028,3,1118.8
R5_D0_032,17:35:33,17:36:03,CBE029,4,1742.1
R5_D0_032,17:38:05,17:38:35,CBE030,5,2521.2
R5_D0_032,17:40:37,17:40:37,CBE031,6,3300.3
R5_D1_031,17:30:00,17:30:00,CBE031,1,0.0
R5_D1_031,17:32:02,17:32:32,CBE030,2,779.1
R5_D1_031,17:34:34,17:35:04,CBE029,3,1558.2
R5_D1_031,17:36:42,17:37:12,CBE028,4,2181.5
R5_D1_031,17:38:38,17:39:08,CBE027,5,2730.9
R5_D1_031,17:40:37,17:40:37,CBE026,6,3300.3
R5_D0_033,17:45:00,17:45:00,CBE026,1,0.0
R5_D0_033,17:46:29,17:46:59,CBE027,2,569.3
R5_D0_033,17:48:25,17:48:55,CBE028,3,1118.8
R5_D0_033,17:50:33,17:51:03,CBE029,4,1742.1
R5_D0_033,17:53:05,17:53:35,CBE030,5,2521.2
R5_D0_033,17:55:37,17:55:37,CBE031,6,3300.3
R5_D1_032,17:45:00,17:45:00,CBE031,1,0.0
R5_D1_032,17:47:02,17:47:32,CBE030,2,779.1
R5_D1_032,17:49:34,17:50:04,CBE029,3,1558.2
R5_D1_032,17:51:42,17:52:12,CBE028,4,2181.5
R5_D1_032,17:53:38,17:54:08,CBE027,5,2730.9
R5_D1_032,17:55:37,17:55:37,CBE026,6,3300.3
R5_D0_034,18:00:00,18:00:00,CBE026,1,0.0
R5_D0_034,18:01:29,18:01:59,CBE027,2,569.3
R5_D0_034,18:03:25,18:03:55,CBE028,3,1118.8
R5_D0_034,18:05:33,18:06:03,CBE029,4,1742.1
R5_D0_034,18:08:05,18:08:35,CBE030,5,2521.2
R5_D0_034,18:10:37,18:10:37,CBE031,6,3300.3
R5_D1_033,18:00:00,18:00:00,CBE031,1,0.0
R5_D1_033,18:02:02,18:02:32,CBE030,2,779.1
R5_D1_033,18:04:34,18:05:04,CBE029,3,1558.2
R5_D1_033,18:06:42,18:07:12,CBE028,4,2181.5
R5_D1_033,18:08:38,18:09:08,CBE027,5,2730.9
R5_D1_033,18:10:37,18:10:37,CBE026,6,3300.3
R5_D0_035,18:15:00,18:15:00,CBE026,1,0.0
R5_D0_035,18:16:29,18:16:59,CBE027,2,569.3
R5_D0_035,18:18:25,18:18:55,CBE028,3,1118.8
R5_D0_035,18:20:33,18:21:03,CBE029,4,1742.1
R5_D0_035,18:23:05,18:23:35,CBE030,5,2521.2
R5_D0_035,18:25:37,18:25:37,CBE031,6,3300.3
R5_D1_034,18:15:00,18:15:00,CBE031,1,0.0
R5_D1_034,18:17:02,18:17:32,CBE030,2,779.1
R5_D1_034,18:19:34,18:20:04,CBE029,3,1558.2
R5_D1_034,18:21:42,18:22:12,CBE028,4,2181.5
R5_D1_034,18:23:38,18:24:08,CBE027,5,2730.9
R5_D1_034,18:25:37,18:25:37,CBE026,6,3300.3
R5_D0_036,18:30:00,18:30:00,CBE026,1,0.0
R5_D0_036,18:31:29,18:31:59,CBE027,2,569.3
R5_D0_036,18:33:25,18:33:55,CBE028,3,1118.8
R5_D0_036,18:35:33,18:36:03,CBE029,4,1742.1
R5_D0_036,18:38:05,18:38:35,CBE030,5,2521.2
R5_D0_036,18:40:37,18:40:37,CBE031,6,3300.3
R5_D1_035,18:30:00,18:30:00,CBE031,1,0.0
R5_D1_035,18:32:02,18:32:32,CBE030,2,779.1
R5_D1_035,18:34:34,18:35:04,CBE029,3,1558.2
R5_D1_035,18:36:42,18:37:12,CBE028,4,2181.5
R5_D1_035,18:38:38,18:39:08,CBE027,5,2730.9
R5_D1_035,18:40:37,18:40:37,CBE026,6,3300.3
R5_D0_037,18:45:00,18:45:00,CBE026,1,0.0
R5_D0_037,18:46:29,18:46:59,CBE027,2,569.3
R5_D0_037,18:48:25,18:48:55,CBE028,3,1118.8
R5_D0_037,18:50:33,18:51:03,CBE029,4,1742.1
R5_D0_037,18:53:05,18:53:35,CBE030,5,2521.2
R5_D0_037,18:55:37,18:55:37,CBE031,6,3300.3
R5_D1_036,18:45:00,18:45:00,CBE031,1,0.0
R5_D1_036,18:47:02,18:47:32,CBE030,2,779.1
R5_D1_036,18:49:34,18:50:04,CBE029,3,1558.2
R5_D1_036,18:51:42,18:52:12,CBE028,4,2181.5
R5_D1_036,18:53:38,18:54:08,CBE027,5,2730.9
R5_D1_036,18:55:37,18:55:37,CBE026,6,3300.3
R5_D0_038,19:00:00,19:00:00,CBE026,1,0.0
R5_D0_038,19:01:29,19:01:59,CBE027,2,569.3
R5_D0_038,19:03:25,19:03:55,CBE028,3,1118.8
R5_D0_038,19:05:33,19:06:03,CBE029,4,1742.1
R5_D0_038,19:08:05,19:08:35,CBE030,5,2521.2
R5_D0_038,19:10:37,19:10:37,CBE031,6,3300.3
R5_D1_037,19:00:00,19:00:00,CBE031,1,0.0
R5_D1_037,19:02:02,19:02:32,CBE030,2,779.1
R5_D1_037,19:04:34,19:05:04,CBE029,3,1558.2
R5_D1_037,19:06:42,19:07:12,CBE028,4,2181.5
R5_D1_037,19:08:38,19:09:08,CBE027,5,2730.9
R5_D1_037,19:10:37,19:10:37,CBE026,6,3300.3
R5_D0_039,19:15:00,19:15:00,CBE026,1,0.0
R5_D0_039,19:16:29,19:16:59,CBE027,2,569.3
R5_D0_039,19:18:25,19:18:55,CBE028,3,1118.8
R5_D0_039,19:20:33,19:21:03,CBE029,4,1742.1
R5_D0_039,19:23:05,19:23:35,CBE030,5,2521.2
R5_D0_039,19:25:37,19:25:37,CBE031,6,3300.3
R5_D1_038,19:15:00,19:15:00,CBE031,1,0.0
R5_D1_038,19:17:02,19:17:32,CBE030,2,779.1
R5_D1_038,19:19:34,19:20:04,CBE029,3,1558.2
R5_D1_038,19:21:42,19:22:12,CBE028,4,2181.5
R5_D1_038,19:23:38,19:24:08,CBE027,5,2730.9
R5_D1_038,19:25:37,19:25:37,CBE026,6,3300.3
R5_D0_040,19:30:00,19:30:00,CBE026,1,0.0
R5_D0_040,19:31:29,19:31:59,CBE027,2,569.3
R5_D0_040,19:33:25,19:33:55,CBE028,3,1118.8
R5_D0_040,19:35:33,19:36:03,CBE029,4,1742.1
R5_D0_040,19:38:05,19:38:35,CBE030,5,2521.2
R5_D0_040,19:40:37,19:40:37,CBE031,6,3300.3
R5_D1_039,19:30:00,19:30:00,CBE031,1,0.0
R5_D1_039,19:32:02,19:32:32,CBE030,2,779.1
R5_D1_039,19:34:34,19:35:04,CBE029,3,1558.2
R5_D1_039,19:36:42,19:37:12,CBE028,4,2181.5
R5_D1_039,19:38:38,19:39:08,CBE027,5,2730.9
R5_D1_039,19:40:37,19:40:37,CBE026,6,3300.3
R5_D0_041,19:45:00,19:45:00,CBE026,1,0.0
R5_D0_041,19:46:29,19:46:59,CBE027,2,569.3
R5_D0_041,19:48:25,19:48:55,CBE028,3,1118.8
R5_D0_041,19:50:33,19:51:03,CBE029,4,1742.1
R5_D0_041,19:53:05,19:53:35,CBE030,5,2521.2
R5_D0_041,19:55:37,19:55:37,CBE031,6,3300.3
R5_D1_040,19:45:00,19:45:00,CBE031,1,0.0
R5_D1_040,19:47:02,19:47:32,CBE030,2,779.1
R5_D1_040,19:49:34,19:50:04,CBE029,3,1558.2
R5_D1_040,19:51:42,19:52:12,CBE028,4,2181.5
R5_D1_040,19:53:38,19:54:08,CBE027,5,2730.9
R5_D1_040,19:55:37,19:55:37,CBE026,6,3300.3
R5_D0_042,20:00:00,20:00:00,CBE026,1,0.0
R5_D0_042,20:01:29,20:01:59,CBE027,2,569.3
R5_D0_042,20:03:25,20:03:55,CBE028,3,1118.8
R5_D0_042,20:05:33,20:06:03,CBE029,4,1742.1
R5_D0_042,20:08:05,20:08:35,CBE030,5,2521.2
R5_D0_042,20:10:37,20:10:37,CBE031,6,3300.3
R5_D1_041,20:00:00,20:00:00,CBE031,1,0.0
R5_D1_041,20:02:02,20:02:32,CBE030,2,779.1
R5_D1_041,20:04:34,20:05:04,CBE029,3,1558.2
R5_D1_041,20:06:42,20:07:12,CBE028,4,2181.5
R5_D1_041,20:08:38,20:09:08,CBE027,5,2730.9
R5_D1_041,20:10:37,20:10:37,CBE026,6,3300.3
R5_D0_043,20:30:00,20:30:00,CBE026,1,0.0
R5_D0_043,20:31:29,20:31:59,CBE027,2,569.3
R5_D0_043,20:33:25,20:33:55,CBE028,3,1118.8
R5_D0_043,20:35:33,20:36:03,CBE029,4,1742.1
R5_D0_043,20:38:05,20:38:35,CBE030,5,2521.2
R5_D0_043,20:40:37,20:40:37,CBE031,6,3300.3
R5_D1_042,20:30:00,20:30:00,CBE031,1,0.0
R5_D1_042,20:32:02,20:32:32,CBE030,2,779.1
R5_D1_042,20:34:34,20:35:04,CBE029,3,1558.2
R5_D1_042,20:36:42,20:37:12,CBE028,4,2181.5
R5_D1_042,20:38:38,20:39:08,CBE027,5,2730.9
R5_D1_042,20:40:37,20:40:37,CBE026,6,3300.3
R5_D0_044,21:00:00,21:00:00,CBE026,1,0.0
R5_D0_044,21:01:29,21:01:59,CBE027,2,569.3
R5_D0_044,21:03:25,21:03:55,CBE028,3,1118.8
R5_D0_044,21:05:33,21:06:03,CBE029,4,1742.1
R5_D0_044,21:08:05,21:08:35,CBE030,5,2521.2
R5_D0_044,21:10:37,21:10:37,CBE031,6,3300.3
R5_D1_043,21:00:00,21:00:00,CBE031,1,0.0
R5_D1_043,21:02:02,21:02:32,CBE030,2,779.1
R5_D1_043,21:04:34,21:05:04,CBE029,3,1558.2
R5_D1_043,21:06:42,21:07:12,CBE028,4,2181.5
R5_D1_043,21:08:38,21:09:08,CBE027,5,2730.9
R5_D1_043,21:10:37,21:10:37,CBE026,6,3300.3
R5_D0_045,21:30:00,21:30:00,CBE026,1,0.0
R5_D0_045,21:31:29,21:31:59,CBE027,2,569.3
R5_D0_045,21:33:25,21:33:55,CBE028,3,1118.8
R5_D0_045,21:35:33,21:36:03,CBE029,4,1742.1
R5_D0_045,21:38:05,21:38:35,CBE030,5,2521.2
R5_D0_045,21:40:37,21:40:37,CBE031,6,3300.3
R5_D1_044,21:30:00,21:30:00,CBE031,1,0.0
R5_D1_044,21:32:02,21:32:32,CBE030,2,779.1
R5_D1_044,21:34:34,21:35:04,CBE029,3,1558.2
R5_D1_044,21:36:42,21:37:12,CBE028,4,2181.5
R5_D1_044,21:38:38,21:39:08,CBE027,5,2730.9
R5_D1_044,21:40:37,21:40:37,CBE026,6,3300.3
R5_D0_046,22:00:00,22:00:00,CBE026,1,0.0
R5_D0_046,22:01:29,22:01:59,CBE027,2,569.3
R5_D0_046,22:03:25,22:03:55,CBE028,3,1118.8
R5_D0_046,22:05:33,22:06:03,CBE029,4,1742.1
R5_D0_046,22:08:05,22:08:35,CBE030,5,2521.2
R5_D0_046,22:10:37,22:10:37,CBE031,6,3300.3
R5_D1_045,22:00:00,22:00:00,CBE031,1,0.0
R5_D1_045,22:02:02,22:02:32,CBE030,2,779.1
R5_D1_045,22:04:34,22:05:04,CBE029,3,1558.2
R5_D1_045,22:06:42,22:07:12,CBE028,4,2181.5
R5_D1_045,22:08:38,22:09:08,CBE027,5,2730.9
R5_D1_045,22:10:37,22:10:37,CBE026,6,3300.3
R5_D0_047,22:30:00,22:30:00,CBE026,1,0.0
R5_D0_047,22:31:29,22:31:59,CBE027,2,569.3
R5_D0_047,22:33:25,22:33:55,CBE028,3,1118.8
R5_D0_047,22:35:33,22:36:03,CBE029,4,1742.1
R5_D0_047,22:38:05,22:38:35,CBE030,5,2521.2
R5_D0_047,22:40:37,22:40:37,CBE031,6,3300.3
R5_D1_046,22:30:00,22:30:00,CBE031,1,0.0
R5_D1_046,22:32:02,22:32:32,CBE030,2,779.1
R5_D1_046,22:34:34,22:35:04,CBE029,3,1558.2
R5_D1_046,22:36:42,22:37:12,CBE028,4,2181.5
R5_D1_046,22:38:38,22:39:08,CBE027,5,2730.9
R5_D1_046,22:40:37,22:40:37,CBE026,6,3300.3
R6_D0_001,05:30:00,05:30:00,CBE032,1,0.0
R6_D0_001,05:33:40,05:34:15,CBE033,2,1469.8
R6_D0_001,05:37:55,05:38:30,CBE034,3,2939.6
R6_D0_001,05:42:05,05:42:40,CBE035,4,4370.4
R6_D0_001,05:46:22,05:46:57,CBE036,5,5851.1
R6_D0_001,05:50:40,05:50:40,CBE037,6,7334.9
R6_D1_001,05:45:00,05:45:00,CBE037,1,0.0
R6_D1_001,05:48:43,05:49:18,CBE036,2,1483.7
R6_D1_001,05:53:00,05:53:35,CBE035,3,2964.5
R6_D1_001,05:57:10,05:57:45,CBE034,4,4395.3
R6_D1_001,06:01:25,06:02:00,CBE033,5,5865.1
R6_D1_001,06:05:40,06:05:40,CBE032,6,7334.9
R6_D0_002,06:00:00,06:00:00,CBE032,1,0.0
R6_D0_002,06:03:40,06:04:15,CBE033,2,1469.8
R6_D0_002,06:07:55,06:08:30,CBE034,3,2939.6
R6_D0_002,06:12:05,06:12:40,CBE035,4,4370.4
R6_D0_002,06:16:22,06:16:57,CBE036,5,5851.1
R6_D0_002,06:20:40,06:20:40,CBE037,6,7334.9
R6_D1_002,06:15:00,06:15:00,CBE037,1,0.0
R6_D1_002,06:18:43,06:19:18,CBE036,2,1483.7
R6_D1_002,06:23:00,06:23:35,CBE035,3,2964.5
R6_D1_002,06:27:10,06:27:45,CBE034,4,4395.3
R6_D1_002,06:31:25,06:32:00,CBE033,5,5865.1
R6_D1_002,06:35:40,06:35:40,CBE032,6,7334.9
R6_D0_003,06:30:00,06:30:00,CBE032,1,0.0
R6_D0_003,06:33:40,06:34:15,CBE033,2,1469.8
R6_D0_003,06:37:55,06:38:30,CBE034,3,2939.6
R6_D0_003,06:42:05,06:42:40,CBE035,4,4370.4
R6_D0_003,06:46:22,06:46:57,CBE036,5,5851.1
R6_D0_003,06:50:40,06:50:40,CBE037,6,7334.9
R6_D1_003,06:45:00,06:45:00,CBE037,1,0.0
R6_D1_003,06:48:43,06:49:18,CBE036,2,1483.7
R6_D1_003,06:53:00,06:53:35,CBE035,3,2964.5
R6_D1_003,06:57:10,06:57:45,CBE034,4,4395.3
R6_D1_003,07:01:25,07:02:00,CBE033,5,5865.1
R6_D1_003,07:05:40,07:05:40,CBE032,6,7334.9
R6_D0_004,07:00:00,07:00:00,CBE032,1,0.0
R6_D0_004,07:03:40,07:04:15,CBE033,2,1469.8
R6_D0_004,07:07:55,07:08:30,CBE034,3,2939.6
R6_D0_004,07:12:05,07:12:40,CBE035,4,4370.4
R6_D0_004,07:16:22,07:16:57,CBE036,5,5851.1
R6_D0_004,07:20:40,07:20:40,CBE037,6,7334.9
R6_D0_005,07:15:00,07:15:00,CBE032,1,0.0
R6_D0_005,07:18:40,07:19:15,CBE033,2,1469.8
R6_D0_005,07:22:55,07:23:30,CBE034,3,2939.6
R6_D0_005,07:27:05,07:27:40,CBE035,4,4370.4
R6_D0_005,07:31:22,07:31:57,CBE036,5,5851.1
R6_D0_005,07:35:40,07:35:40,CBE037,6,7334.9
R6_D1_004,07:15:00,07:15:00,CBE037,1,0.0
R6_D1_004,07:18:43,07:19:18,CBE036,2,1483.7
R6_D1_004,07:23:00,07:23:35,CBE035,3,2964.5
R6_D1_004,07:27:10,07:27:45,CBE034,4,4395.3
R6_D1_004,07:31:25,07:32:00,CBE033,5,5865.1
R6_D1_004,07:35:40,07:35:40,CBE032,6,7334.9
R6_D0_006,07:30:00,07:30:00,CBE032,1,0.0
R6_D0_006,07:33:40,07:34:15,CBE033,2,1469.8
R6_D0_006,07:37:55,07:38:30,CBE034,3,2939.6
R6_D0_006,07:42:05,07:42:40,CBE035,4,4370.4
R6_D0_006,07:46:22,07:46:57,CBE036,5,5851.1
R6_D0_006,07:50:40,07:50:40,CBE037,6,7334.9
R6_D1_005,07:30:00,07:30:00,CBE037,1,0.0
R6_D1_005,07:33:43,07:34:18,CBE036,2,1483.7
R6_D1_005,07:38:00,07:38:35,CBE035,3,2964.5
R6_D1_005,07:42:10,07:42:45,CBE034,4,4395.3
R6_D1_005,07:46:25,07:47:00,CBE033,5,5865.1
R6_D1_005,07:50:40,07:50:40,CBE032,6,7334.9
R6_D0_007,07:45:00,07:45:00,CBE032,1,0.0
R6_D0_007,07:48:40,07:49:15,CBE033,2,1469.8
R6_D0_007,07:52:55,07:53:30,CBE034,3,2939.6
R6_D0_007,07:57:05,07:57:40,CBE035,4,4370.4
R6_D0_007,08:01:22,08:01:57,CBE036,5,5851.1
R6_D0_007,08:05:40,08:05:40,CBE037,6,7334.9
R6_D1_006,07:45:00,07:45:00,CBE037,1,0.0
R6_D1_006,07:48:43,07:49:18,CBE036,2,1483.7
R6_D1_006,07:53:00,07:53:35,CBE035,3,2964.5
R6_D1_006,07:57:10,07:57:45,CBE034,4,4395.3
R6_D1_006,08:01:25,08:02:00,CBE033,5,5865.1
R6_D1_006,08:05:40,08:05:40,CBE032,6,7334.9
R6_D0_008,08:00:00,08:00:00,CBE032,1,0.0
R6_D0_008,08:03:40,08:04:15,CBE033,2,1469.8
R6_D0_008,08:07:55,08:08:30,CBE034,3,2939.6
R6_D0_008,08:12:05,08:12:40,CBE035,4,4370.4
R6_D0_008,08:16:22,08:16:57,CBE036,5,5851.1
R6_D0_008,08:20:40,08:20:40,CBE037,6,7334.9
R6_D1_007,08:00:00,08:00:00,CBE037,1,0.0
R6_D1_007,08:03:43,08:04:18,CBE036,2,1483.7
R6_D1_007,08:08:00,08:08:35,CBE035,3,2964.5
R6_D1_007,08:12:10,08:12:45,CBE034,4,4395.3
R6_D1_007,08:16:25,08:17:00,CBE033,5,5865.1
R6_D1_007,08:20:40,08:20:40,CBE032,6,7334.9
R6_D0_009,08:15:00,08:15:00,CBE032,1,0.0
R6_D0_009,08:18:40,08:19:15,CBE033,2,1469.8
R6_D0_009,08:22:55,08:23:30,CBE034,3,2939.6
R6_D0_009,08:27:05,08:27:40,CBE035,4,4370.4
R6_D0_009,08:31:22,08:31:57,CBE036,5,5851.1
R6_D0_009,08:35:40,08:35:40,CBE037,6,7334.9
R6_D1_008,08:15:00,08:15:00,CBE037,1,0.0
R6_D1_008,08:18:43,08:19:18,CBE036,2,1483.7
R6_D1_008,08:23:00,08:23:35,CBE035,3,2964.5
R6_D1_008,08:27:10,08:27:45,CBE034,4,4395.3
R6_D1_008,08:31:25,08:32:00,CBE033,5,5865.1
R6_D1_008,08:35:40,08:35:40,CBE032,6,7334.9
R6_D0_010,08:30:00,08:30:00,CBE032,1,0.0
R6_D0_010,08:33:40,08:34:15,CBE033,2,1469.8
R6_D0_010,08:37:55,08:38:30,CBE034,3,2939.6
R6_D0_010,08:42:05,08:42:40,CBE035,4,4370.4
R6_D0_010,08:46:22,08:46:57,CBE036,5,5851.1
R6_D0_010,08:50:40,08:50:40,CBE037,6,7334.9
R6_D1_009,08:30:00,08:30:00,CBE037,1,0.0
R6_D1_009,08:33:43,08:34:18,CBE036,2,1483.7
R6_D1_009,08:38:00,08:38:35,CBE035,3,2964.5
R6_D1_009,08:42:10,08:42:45,CBE034,4,4395.3
R6_D1_009,08:46:25,08:47:00,CBE033,5,5865.1
R6_D1_009,08:50:40,08:50:40,CBE032,6,7334.9
R6_D0_011,08:45:00,08:45:00,CBE032,1,0.0
R6_D0_011,08:48:40,08:49:15,CBE033,2,1469.8
R6_D0_011,08:52:55,08:53:30,CBE034,3,2939.6
R6_D0_011,08:57:05,08:57:40,CBE035,4,4370.4
R6_D0_011,09:01:22,09:01:57,CBE036,5,5851.1
R6_D0_011,09:05:40,09:05:40,CBE037,6,7334.9
R6_D1_010,08:45:00,08:45:00,CBE037,1,0.0
R6_D1_010,08:48:43,08:49:18,CBE036,2,1483.7
R6_D1_010,08:53:00,08:53:35,CBE035,3,2964.5
R6_D1_010,08:57:10,08:57:45,CBE034,4,4395.3
R6_D1_010,09:01:25,09:02:00,CBE033,5,5865.1
R6_D1_010,09:05:40,09:05:40,CBE032,6,7334.9
R6_D0_012,09:00:00,09:00:00,CBE032,1,0.0
R6_D0_012,09:03:40,09:04:15,CBE033,2,1469.8
R6_D0_012,09:07:55,09:08:30,CBE034,3,2939.6
R6_D0_012,09:12:05,09:12:40,CBE035,4,4370.4
R6_D0_012,09:16:22,09:16:57,CBE036,5,5851.1
R6_D0_012,09:20:40,09:20:40,CBE037,6,7334.9
R6_D1_011,09:00:00,09:00:00,CBE037,1,0.0
R6_D1_011,09:03:43,09:04:18,CBE036,2,1483.7
R6_D1_011,09:08:00,09:08:35,CBE035,3,2964.5
R6_D1_011,09:12:10,09:12:45,CBE034,4,4395.3
R6_D1_011,09:16:25,09:17:00,CBE033,5,5865.1
R6_D1_011,09:20:40,09:20:40,CBE032,6,7334.9
R6_D0_013,09:15:00,09:15:00,CBE032,1,0.0
R6_D0_013,09:18:40,09:19:15,CBE033,2,1469.8
R6_D0_013,09:22:55,09:23:30,CBE034,3,2939.6
R6_D0_013,09:27:05,09:27:40,CBE035,4,4370.4
R6_D0_013,09:31:22,09:31:57,CBE036,5,5851.1
R6_D0_013,09:35:40,09:35:40,CBE037,6,7334.9
R6_D1_012,09:15:00,09:15:00,CBE037,1,0.0
R6_D1_012,09:18:43,09:19:18,CBE036,2,1483.7
R6_D1_012,09:23:00,09:23:35,CBE035,3,2964.5
R6_D1_012,09:27:10,09:27:45,CBE034,4,4395.3
R6_D1_012,09:31:25,09:32:00,CBE033,5,5865.1
R6_D1_012,09:35:40,09:35:40,CBE032,6,7334.9
R6_D0_014,09:30:00,09:30:00,CBE032,1,0.0
R6_D0_014,09:33:40,09:34:15,CBE033,2,1469.8
R6_D0_014,09:37:55,09:38:30,CBE034,3,2939.6
R6_D0_014,09:42:05,09:42:40,CBE035,4,4370.4
R6_D0_014,09:46:22,09:46:57,CBE036,5,5851.1
R6_D0_014,09:50:40,09:50:40,CBE037,6,7334.9
R6_D1_013,09:30:00,09:30:00,CBE037,1,0.0
R6_D1_013,09:33:43,09:34:18,CBE036,2,1483.7
R6_D1_013,09:38:00,09:38:35,CBE035,3,2964.5
R6_D1_013,09:42:10,09:42:45,CBE034,4,4395.3
R6_D1_013,09:46:25,09:47:00,CBE033,5,5865.1
R6_D1_013,09:50:40,09:50:40,CBE032,6,7334.9
R6_D0_015,09:45:00,09:45:00,CBE032,1,0.0
R6_D0_015,09:48:40,09:49:15,CBE033,2,1469.8
R6_D0_015,09:52:55,09:53:30,CBE034,3,2939.6
R6_D0_015,09:57:05,09:57:40,CBE035,4,4370.4
R6_D0_015,10:01:22,10:01:57,CBE036,5,5851.1
R6_D0_015,10:05:40,10:05:40,CBE037,6,7334.9
R6_D1_014,09:45:00,09:45:00,CBE037,1,0.0
R6_D1_014,09:48:43,09:49:18,CBE036,2,1483.7
R6_D1_014,09:53:00,09:53:35,CBE035,3,2964.5
R6_D1_014,09:57:10,09:57:45,CBE034,4,4395.3
R6_D1_014,10:01:25,10:02:00,CBE033,5,5865.1
R6_D1_014,10:05:40,10:05:40,CBE032,6,7334.9
R6_D0_016,10:00:00,10:00:00,CBE032,1,0.0
R6_D0_016,10:03:40,10:04:15,CBE033,2,1469.8
R6_D0_016,10:07:55,10:08:30,CBE034,3,2939.6
R6_D0_016,10:12:05,10:12:40,CBE035,4,4370.4
R6_D0_016,10:16:22,10:16:57,CBE036,5,5851.1
R6_D0_016,10:20:40,10:20:40,CBE037,6,7334.9
R6_D1_015,10:00:00,10:00:00,CBE037,1,0.0
R6_D1_015,10:03:43,10:04:18,CBE036,2,1483.7
R6_D1_015,10:08:00,10:08:35,CBE035,3,2964.5
R6_D1_015,10:12:10,10:12:45,CBE034,4,4395.3
R6_D1_015,10:16:25,10:17:00,CBE033,5,5865.1
R6_D1_015,10:20:40,10:20:40,CBE032,6,7334.9
R6_D0_017,10:30:00,10:30:00,CBE032,1,0.0
R6_D0_017,10:33:40,10:34:15,CBE033,2,1469.8
R6_D0_017,10:37:55,10:38:30,CBE034,3,2939.6
R6_D0_017,10:42:05,10:42:40,CBE035,4,4370.4
R6_D0_017,10:46:22,10:46:57,CBE036,5,5851.1
R6_D0_017,10:50:40,10:50:40,CBE037,6,7334.9
R6_D1_016,10:30:00,10:30:00,CBE037,1,0.0
R6_D1_016,10:33:43,10:34:18,CBE036,2,1483.7
R6_D1_016,10:38:00,10:38:35,CBE035,3,2964.5
R6_D1_016,10:42:10,10:42:45,CBE034,4,4395.3
R6_D1_016,10:46:25,10:47:00,CBE033,5,5865.1
R6_D1_016,10:50:40,10:50:40,CBE032,6,7334.9
R6_D0_018,11:00:00,11:00:00,CBE032,1,0.0
R6_D0_018,11:03:40,11:04:15,CBE033,2,1469.8
R6_D0_018,11:07:55,11:08:30,CBE034,3,2939.6
R6_D0_018,11:12:05,11:12:40,CBE035,4,4370.4
R6_D0_018,11:16:22,11:16:57,CBE036,5,5851.1
R6_D0_018,11:20:40,11:20:40,CBE037,6,7334.9
R6_D1_017,11:00:00,11:00:00,CBE037,1,0.0
R6_D1_017,11:03:43,11:04:18,CBE036,2,1483.7
R6_D1_017,11:08:00,11:08:35,CBE035,3,2964.5
R6_D1_017,11:12:10,11:12:45,CBE034,4,4395.3
R6_D1_017,11:16:25,11:17:00,CBE033,5,5865.1
R6_D1_017,11:20:40,11:20:40,CBE032,6,7334.9
R6_D0_019,11:30:00,11:30:00,CBE032,1,0.0
R6_D0_019,11:33:40,11:34:15,CBE033,2,1469.8
R6_D0_019,11:37:55,11:38:30,CBE034,3,2939.6
R6_D0_019,11:42:05,11:42:40,CBE035,4,4370.4
R6_D0_019,11:46:22,11:46:57,CBE036,5,5851.1
R6_D0_019,11:50:40,11:50:40,CBE037,6,7334.9
R6_D1_018,11:30:00,11:30:00,CBE037,1,0.0
R6_D1_018,11:33:43,11:34:18,CBE036,2,1483.7
R6_D1_018,11:38:00,11:38:35,CBE035,3,2964.5
R6_D1_018,11:42:10,11:42:45,CBE034,4,4395.3
R6_D1_018,11:46:25,11:47:00,CBE033,5,5865.1
R6_D1_018,11:50:40,11:50:40,CBE032,6,7334.9
